10,77,92334
10,80,92217
10,78,91732
10,82,91570
10,84,92378
10,79,91561
10,79,92037
10,81,91985
10,73,91809
10,78,92161
10,81,91646
10,80,92164
10,77,91920
10,77,92090
10,78,91683
10,78,92275
10,81,92064
10,79,91569
10,82,91940
10,76,91941
