7,45,13909
7,47,13848
7,46,13892
7,47,13872
7,46,13623
7,45,13842
7,47,13844
7,47,13867
7,52,13721
7,50,13921
7,45,13999
7,47,13920
7,45,13753
7,45,13682
7,48,13873
7,45,13973
7,47,13744
7,46,13752
7,50,13962
7,45,13938
