10,81,92053
10,74,91978
10,80,91909
10,78,91916
10,78,92402
10,81,92261
10,76,92117
10,80,92095
10,82,91795
10,84,91824
10,76,92487
10,79,91621
10,78,92439
10,79,91858
10,77,92189
10,77,92139
10,76,92164
10,79,91615
10,80,92323
10,77,91562
