7,47,13821
7,47,13915
7,45,13865
7,48,13735
7,47,13970
7,46,13799
7,44,13827
7,47,13699
7,47,13709
7,47,13822
7,48,13881
7,46,13798
7,44,13867
7,46,13912
7,48,13997
7,47,13772
7,49,13844
7,49,13882
7,49,13903
7,47,13950
