12,45,18135
12,49,17878
12,46,18126
12,46,18006
12,46,18271
12,46,18159
12,46,18109
12,44,18006
12,48,18005
12,48,18313
12,50,18340
12,43,18151
12,45,18221
12,49,18216
12,42,18087
12,47,18063
12,50,18344
12,45,18174
12,46,18117
12,45,18069
