-3.6873536816023016,-3.7803874226467293,-3.873421163691157,-3.9664549047355853,-4.0594886457800134,-4.152522386824441,-4.24555612786887,-4.338589868913298,-4.431623609957725,-4.524657351002154,-4.617691092046582,-4.71072483309101,-4.803758574135438,-4.896792315179866,-4.989826056224294,-5.082859797268722,-5.175893538313151,-5.2689272793575785,-5.361961020402006,-5.454994761446435,-5.548028502490863,-5.641062243535291,-5.734095984579719,-5.827129725624147,-5.920163466668575,-6.013197207713003,-6.106230948757432,-6.1992646898018595,-6.292298430846287,-6.385332171890716,-6.478365912935144,-6.571399653979572,-6.664433395024,-6.757467136068429,-6.850500877112856,-6.943534618157284,-7.036568359201713,-7.1296021002461405,-7.222635841290569,-7.315669582334997,-7.408703323379425,-7.501737064423853,-7.594770805468281,-7.68780454651271,-7.780838287557137,-7.873872028601566,-7.966905769645994,-8.059939510690421,-8.15297325173485,-8.246006992779279,-8.339040733823706,-8.432074474868134,-8.525108215912562,-8.61814195695699,-8.71117569800142,-8.804209439045847,-8.897243180090275,-8.990276921134702,-9.08331066217913,-9.17634440322356,-9.269378144267987,-9.362411885312415,-9.455445626356843,-9.54847936740127,-9.6415131084457,-9.734546849490128,-9.827580590534556,-9.920614331578983,-10.013648072623411,-10.10668181366784,-10.199715554712268,-10.292749295756696,-10.385783036801124,-10.478816777845553,-10.571850518889981,-10.664884259934409,-10.757918000978837,-10.850951742023264,-10.943985483067694,-11.037019224112122,-11.13005296515655,-11.223086706200977,-11.316120447245405,-11.409154188289834,-11.502187929334262,-11.59522167037869,-11.688255411423118,-11.781289152467545,-11.874322893511975,-11.967356634556403,-12.06039037560083,-12.153424116645258,-12.246457857689686,-12.339491598734115,-12.432525339778543,-12.52555908082297,-12.618592821867399,-12.711626562911828,-12.804660303956256,-12.897694045000684
-3.6783409840078902,-3.7713747250523184,-3.8644084660967466,-3.957442207141175,-4.0504759481856025,-4.143509689230031,-4.236543430274459,-4.329577171318887,-4.422610912363315,-4.515644653407743,-4.608678394452172,-4.701712135496599,-4.794745876541027,-4.887779617585456,-4.9808133586298835,-5.073847099674312,-5.16688084071874,-5.2599145817631685,-5.352948322807596,-5.445982063852024,-5.539015804896453,-5.63204954594088,-5.725083286985309,-5.818117028029737,-5.911150769074165,-6.004184510118593,-6.097218251163021,-6.1902519922074495,-6.283285733251877,-6.376319474296306,-6.469353215340734,-6.562386956385161,-6.65542069742959,-6.748454438474018,-6.841488179518446,-6.934521920562874,-7.027555661607302,-7.1205894026517305,-7.213623143696158,-7.306656884740587,-7.399690625785015,-7.492724366829443,-7.585758107873871,-7.6787918489183,-7.771825589962727,-7.864859331007155,-7.957893072051584,-8.050926813096012,-8.14396055414044,-8.236994295184868,-8.330028036229296,-8.423061777273725,-8.516095518318153,-8.60912925936258,-8.702163000407008,-8.795196741451436,-8.888230482495866,-8.981264223540293,-9.074297964584721,-9.167331705629149,-9.260365446673577,-9.353399187718006,-9.446432928762434,-9.539466669806862,-9.63250041085129,-9.725534151895719,-9.818567892940147,-9.911601633984574,-10.004635375029002,-10.09766911607343,-10.19070285711786,-10.283736598162287,-10.376770339206715,-10.469804080251143,-10.56283782129557,-10.65587156234,-10.748905303384428,-10.841939044428855,-10.934972785473283,-11.02800652651771,-11.12104026756214,-11.214074008606568,-11.307107749650996,-11.400141490695423,-11.493175231739851,-11.58620897278428,-11.679242713828708,-11.772276454873136,-11.865310195917564,-11.958343936961992,-12.051377678006421,-12.144411419050849,-12.237445160095277,-12.330478901139704,-12.423512642184132,-12.516546383228562,-12.60958012427299,-12.702613865317417,-12.795647606361845,-12.888681347406273
-3.674763311954438,-3.7677970529988656,-3.8608307940432933,-3.9538645350877215,-4.04689827613215,-4.139932017176577,-4.232965758221006,-4.325999499265434,-4.4190332403098616,-4.51206698135429,-4.605100722398718,-4.698134463443147,-4.791168204487574,-4.884201945532002,-4.977235686576431,-5.070269427620858,-5.163303168665287,-5.256336909709715,-5.349370650754143,-5.442404391798571,-5.535438132842999,-5.6284718738874275,-5.721505614931855,-5.814539355976284,-5.907573097020712,-6.000606838065139,-6.093640579109568,-6.186674320153996,-6.279708061198424,-6.372741802242852,-6.465775543287281,-6.5588092843317085,-6.651843025376136,-6.744876766420565,-6.837910507464993,-6.930944248509421,-7.023977989553849,-7.117011730598277,-7.210045471642705,-7.303079212687133,-7.396112953731562,-7.4891466947759895,-7.582180435820417,-7.675214176864846,-7.768247917909274,-7.861281658953702,-7.95431539999813,-8.047349141042558,-8.140382882086985,-8.233416623131415,-8.326450364175843,-8.41948410522027,-8.512517846264698,-8.605551587309128,-8.698585328353555,-8.791619069397983,-8.884652810442411,-8.977686551486839,-9.070720292531268,-9.163754033575696,-9.256787774620124,-9.349821515664551,-9.442855256708981,-9.535888997753409,-9.628922738797836,-9.721956479842264,-9.814990220886692,-9.908023961931121,-10.00105770297555,-10.094091444019977,-10.187125185064405,-10.280158926108834,-10.373192667153262,-10.46622640819769,-10.559260149242117,-10.652293890286545,-10.745327631330975,-10.838361372375402,-10.93139511341983,-11.024428854464258,-11.117462595508686,-11.210496336553115,-11.303530077597543,-11.39656381864197,-11.489597559686398,-11.582631300730826,-11.675665041775256,-11.768698782819683,-11.861732523864111,-11.954766264908539,-12.047800005952967,-12.140833746997396,-12.233867488041824,-12.326901229086252,-12.41993497013068,-12.512968711175107,-12.606002452219537,-12.699036193263964,-12.792069934308392,-12.88510367535282
-3.6745022283920123,-3.7675359694364405,-3.8605697104808687,-3.953603451525297,-4.046637192569725,-4.139670933614153,-4.2327046746585815,-4.325738415703009,-4.418772156747438,-4.511805897791866,-4.604839638836293,-4.697873379880722,-4.79090712092515,-4.883940861969578,-4.976974603014006,-5.070008344058435,-5.1630420851028624,-5.25607582614729,-5.349109567191719,-5.442143308236147,-5.535177049280575,-5.628210790325003,-5.721244531369431,-5.814278272413859,-5.907312013458287,-6.000345754502716,-6.093379495547143,-6.186413236591572,-6.279446977636,-6.3724807186804275,-6.465514459724856,-6.558548200769284,-6.6515819418137125,-6.74461568285814,-6.837649423902568,-6.930683164946997,-7.023716905991424,-7.116750647035852,-7.209784388080281,-7.3028181291247085,-7.395851870169137,-7.488885611213565,-7.5819193522579935,-7.674953093302421,-7.76798683434685,-7.861020575391278,-7.954054316435705,-8.047088057480133,-8.140121798524563,-8.23315553956899,-8.326189280613418,-8.419223021657846,-8.512256762702275,-8.605290503746703,-8.69832424479113,-8.791357985835559,-8.884391726879986,-8.977425467924416,-9.070459208968844,-9.163492950013271,-9.256526691057699,-9.349560432102127,-9.442594173146556,-9.535627914190984,-9.628661655235412,-9.72169539627984,-9.814729137324267,-9.907762878368697,-10.000796619413125,-10.093830360457552,-10.18686410150198,-10.279897842546408,-10.372931583590837,-10.465965324635265,-10.558999065679693,-10.65203280672412,-10.74506654776855,-10.838100288812978,-10.931134029857406,-11.024167770901833,-11.117201511946261,-11.21023525299069,-11.303268994035118,-11.396302735079546,-11.489336476123974,-11.582370217168402,-11.675403958212831,-11.768437699257259,-11.861471440301687,-11.954505181346114,-12.047538922390542,-12.140572663434972,-12.2336064044794,-12.326640145523827,-12.419673886568255,-12.512707627612683,-12.605741368657112,-12.69877510970154,-12.791808850745968,-12.884842591790395
-3.6516682873555872,-3.7447020284000154,-3.8377357694444436,-3.930769510488872,-4.0238032515333,-4.116836992577728,-4.209870733622156,-4.302904474666584,-4.395938215711013,-4.4889719567554405,-4.582005697799868,-4.675039438844297,-4.768073179888725,-4.861106920933153,-4.954140661977581,-5.047174403022009,-5.140208144066437,-5.233241885110865,-5.326275626155294,-5.4193093671997214,-5.512343108244149,-5.605376849288578,-5.698410590333006,-5.791444331377434,-5.884478072421862,-5.97751181346629,-6.070545554510718,-6.163579295555146,-6.256613036599575,-6.349646777644002,-6.44268051868843,-6.535714259732859,-6.6287480007772865,-6.721781741821715,-6.814815482866143,-6.9078492239105715,-7.000882964954999,-7.093916705999427,-7.186950447043856,-7.279984188088283,-7.373017929132712,-7.46605167017714,-7.559085411221568,-7.652119152265996,-7.745152893310424,-7.8381866343548525,-7.93122037539928,-8.024254116443709,-8.117287857488137,-8.210321598532564,-8.303355339576992,-8.396389080621422,-8.48942282166585,-8.582456562710277,-8.675490303754705,-8.768524044799133,-8.861557785843562,-8.95459152688799,-9.047625267932418,-9.140659008976845,-9.233692750021273,-9.326726491065703,-9.41976023211013,-9.512793973154558,-9.605827714198986,-9.698861455243415,-9.791895196287843,-9.88492893733227,-9.977962678376699,-10.070996419421126,-10.164030160465556,-10.257063901509984,-10.350097642554411,-10.443131383598839,-10.536165124643267,-10.629198865687696,-10.722232606732124,-10.815266347776552,-10.90830008882098,-11.001333829865409,-11.094367570909837,-11.187401311954265,-11.280435052998692,-11.37346879404312,-11.466502535087548,-11.559536276131977,-11.652570017176405,-11.745603758220833,-11.83863749926526,-11.931671240309688,-12.024704981354118,-12.117738722398546,-12.210772463442973,-12.303806204487401,-12.39683994553183,-12.489873686576258,-12.582907427620686,-12.675941168665114,-12.768974909709542,-12.862008650753971
-3.697900098943125,-3.790933839987553,-3.8839675810319814,-3.9770013220764096,-4.070035063120837,-4.163068804165266,-4.256102545209694,-4.349136286254121,-4.44217002729855,-4.535203768342978,-4.628237509387406,-4.721271250431834,-4.814304991476263,-4.9073387325206905,-5.000372473565118,-5.093406214609547,-5.186439955653975,-5.279473696698403,-5.372507437742831,-5.465541178787259,-5.558574919831687,-5.651608660876115,-5.744642401920544,-5.8376761429649715,-5.930709884009399,-6.023743625053828,-6.116777366098256,-6.209811107142684,-6.302844848187112,-6.395878589231541,-6.488912330275968,-6.581946071320396,-6.674979812364825,-6.7680135534092525,-6.86104729445368,-6.954081035498109,-7.047114776542537,-7.140148517586965,-7.233182258631393,-7.326215999675821,-7.419249740720249,-7.512283481764677,-7.605317222809105,-7.6983509638535335,-7.791384704897961,-7.88441844594239,-7.977452186986818,-8.070485928031246,-8.163519669075674,-8.256553410120102,-8.34958715116453,-8.442620892208957,-8.535654633253387,-8.628688374297814,-8.721722115342242,-8.81475585638667,-8.9077895974311,-9.000823338475527,-9.093857079519955,-9.186890820564383,-9.27992456160881,-9.37295830265324,-9.465992043697668,-9.559025784742095,-9.652059525786523,-9.745093266830953,-9.83812700787538,-9.931160748919808,-10.024194489964236,-10.117228231008664,-10.210261972053093,-10.303295713097521,-10.396329454141949,-10.489363195186376,-10.582396936230804,-10.675430677275234,-10.768464418319661,-10.86149815936409,-10.954531900408517,-11.047565641452946,-11.140599382497374,-11.233633123541802,-11.32666686458623,-11.419700605630657,-11.512734346675087,-11.605768087719515,-11.698801828763942,-11.79183556980837,-11.884869310852798,-11.977903051897226,-12.070936792941655,-12.163970533986083,-12.25700427503051,-12.350038016074938,-12.443071757119368,-12.536105498163796,-12.629139239208223,-12.722172980252651,-12.815206721297079,-12.908240462341508
-3.616574599875748,-3.709608340920176,-3.8026420819646036,-3.895675823009032,-3.98870956405346,-4.081743305097888,-4.174777046142316,-4.267810787186744,-4.360844528231173,-4.4538782692756005,-4.546912010320029,-4.639945751364457,-4.732979492408885,-4.826013233453313,-4.919046974497741,-5.01208071554217,-5.105114456586597,-5.198148197631025,-5.291181938675454,-5.3842156797198815,-5.47724942076431,-5.570283161808738,-5.6633169028531665,-5.756350643897594,-5.849384384942022,-5.942418125986451,-6.035451867030878,-6.128485608075307,-6.221519349119735,-6.314553090164162,-6.407586831208591,-6.500620572253019,-6.5936543132974474,-6.686688054341875,-6.779721795386304,-6.872755536430732,-6.965789277475159,-7.058823018519588,-7.151856759564016,-7.244890500608444,-7.337924241652872,-7.4309579826973,-7.523991723741728,-7.617025464786156,-7.710059205830585,-7.8030929468750125,-7.89612668791944,-7.989160428963869,-8.082194170008297,-8.175227911052724,-8.268261652097152,-8.361295393141582,-8.45432913418601,-8.547362875230437,-8.640396616274865,-8.733430357319293,-8.826464098363722,-8.91949783940815,-9.012531580452578,-9.105565321497005,-9.198599062541433,-9.291632803585863,-9.38466654463029,-9.477700285674718,-9.570734026719146,-9.663767767763574,-9.756801508808003,-9.84983524985243,-9.942868990896859,-10.035902731941286,-10.128936472985714,-10.221970214030144,-10.315003955074571,-10.408037696118999,-10.501071437163427,-10.594105178207855,-10.687138919252284,-10.780172660296712,-10.87320640134114,-10.966240142385567,-11.059273883429997,-11.152307624474425,-11.245341365518852,-11.33837510656328,-11.431408847607708,-11.524442588652137,-11.617476329696565,-11.710510070740993,-11.80354381178542,-11.896577552829848,-11.989611293874278,-12.082645034918706,-12.175678775963133,-12.268712517007561,-12.36174625805199,-12.454779999096418,-12.547813740140846,-12.640847481185274,-12.733881222229702,-12.826914963274131
-3.6464760562054694,-3.7395097972498976,-3.832543538294326,-3.925577279338754,-4.018611020383182,-4.11164476142761,-4.204678502472039,-4.297712243516466,-4.390745984560894,-4.483779725605323,-4.57681346664975,-4.669847207694179,-4.762880948738607,-4.855914689783035,-4.948948430827463,-5.041982171871892,-5.1350159129163195,-5.228049653960747,-5.321083395005176,-5.414117136049604,-5.507150877094032,-5.60018461813846,-5.693218359182888,-5.786252100227316,-5.879285841271744,-5.972319582316172,-6.0653533233606005,-6.158387064405028,-6.251420805449457,-6.344454546493885,-6.437488287538312,-6.530522028582741,-6.623555769627169,-6.716589510671597,-6.809623251716025,-6.902656992760454,-6.9956907338048815,-7.08872447484931,-7.181758215893738,-7.2747919569381665,-7.367825697982594,-7.460859439027022,-7.553893180071451,-7.646926921115878,-7.739960662160307,-7.832994403204735,-7.9260281442491625,-8.01906188529359,-8.112095626338018,-8.205129367382447,-8.298163108426875,-8.391196849471303,-8.48423059051573,-8.57726433156016,-8.670298072604588,-8.763331813649016,-8.856365554693443,-8.949399295737871,-9.0424330367823,-9.135466777826728,-9.228500518871156,-9.321534259915584,-9.414568000960012,-9.507601742004441,-9.600635483048869,-9.693669224093297,-9.786702965137724,-9.879736706182152,-9.972770447226582,-10.06580418827101,-10.158837929315437,-10.251871670359865,-10.344905411404293,-10.437939152448722,-10.53097289349315,-10.624006634537578,-10.717040375582005,-10.810074116626433,-10.903107857670863,-10.99614159871529,-11.089175339759718,-11.182209080804146,-11.275242821848575,-11.368276562893003,-11.461310303937431,-11.554344044981859,-11.647377786026286,-11.740411527070714,-11.833445268115144,-11.926479009159571,-12.019512750204,-12.112546491248427,-12.205580232292855,-12.298613973337284,-12.391647714381712,-12.48468145542614,-12.577715196470567,-12.670748937514995,-12.763782678559425,-12.856816419603852
-3.6841463001235133,-3.7771800411679415,-3.8702137822123697,-3.963247523256798,-4.056281264301226,-4.149315005345654,-4.242348746390082,-4.335382487434511,-4.428416228478938,-4.521449969523366,-4.614483710567795,-4.7075174516122225,-4.800551192656651,-4.893584933701079,-4.9866186747455075,-5.079652415789935,-5.172686156834363,-5.265719897878792,-5.358753638923219,-5.451787379967647,-5.544821121012076,-5.637854862056503,-5.730888603100932,-5.82392234414536,-5.9169560851897876,-6.009989826234216,-6.103023567278644,-6.1960573083230726,-6.2890910493675,-6.382124790411929,-6.475158531456357,-6.568192272500784,-6.661226013545213,-6.754259754589641,-6.847293495634069,-6.940327236678497,-7.033360977722926,-7.1263947187673535,-7.219428459811781,-7.31246220085621,-7.405495941900638,-7.498529682945065,-7.591563423989494,-7.684597165033922,-7.77763090607835,-7.870664647122778,-7.963698388167206,-8.056732129211634,-8.149765870256063,-8.24279961130049,-8.335833352344919,-8.428867093389346,-8.521900834433774,-8.614934575478204,-8.707968316522631,-8.8010020575670591,-8.894035798611487,-8.987069539655915,-9.080103280700344,-9.173137021744772,-9.2661707627892,-9.359204503833627,-9.452238244878055,-9.545271985922485,-9.638305726966912,-9.73133946801134,-9.824373209055768,-9.917406950100196,-10.010440691144625,-10.103474432189053,-10.19650817323348,-10.289541914277908,-10.382575655322336,-10.475609396366766,-10.568643137411193,-10.661676878455621,-10.754710619500049,-10.847744360544478,-10.940778101588906,-11.033811842633334,-11.126845583677762,-11.21987932472219,-11.312913065766619,-11.405946806811047,-11.498980547855474,-11.592014288899902,-11.68504802994433,-11.77808177098876,-11.871115512033187,-11.964149253077615,-12.057182994122043,-12.15021673516647,-12.2432504762109,-12.336284217255328,-12.429317958299755,-12.522351699344183,-12.61538544038861,-12.70841918143304,-12.801452922477468,-12.894486663521896
-3.672956487842892,-3.76599022888732,-3.8590239699317483,-3.9520577109761765,-4.045091452020604,-4.138125193065033,-4.231158934109461,-4.324192675153888,-4.417226416198317,-4.510260157242745,-4.603293898287173,-4.696327639331601,-4.789361380376029,-4.8823951214204575,-4.975428862464885,-5.068462603509314,-5.161496344553742,-5.254530085598169,-5.347563826642598,-5.440597567687026,-5.533631308731454,-5.626665049775882,-5.71969879082031,-5.8127325318647385,-5.905766272909166,-5.998800013953595,-6.091833754998023,-6.184867496042451,-6.277901237086879,-6.370934978131307,-6.463968719175735,-6.557002460220163,-6.650036201264592,-6.7430699423090195,-6.836103683353448,-6.929137424397876,-7.022171165442304,-7.115204906486732,-7.20823864753116,-7.301272388575589,-7.394306129620016,-7.487339870664444,-7.580373611708873,-7.6734073527533,-7.766441093797729,-7.859474834842157,-7.9525085758865846,-8.045542316931012,-8.138576057975442,-8.23160979901987,-8.324643540064297,-8.417677281108725,-8.510711022153153,-8.603744763197582,-8.69677850424201,-8.789812245286438,-8.882845986330866,-8.975879727375293,-9.068913468419723,-9.16194720946415,-9.254980950508578,-9.348014691553006,-9.441048432597436,-9.534082173641863,-9.627115914686291,-9.720149655730719,-9.813183396775147,-9.906217137819576,-9.999250878864004,-10.092284619908432,-10.18531836095286,-10.278352101997287,-10.371385843041717,-10.464419584086144,-10.557453325130572,-10.650487066175,-10.74352080721943,-10.836554548263857,-10.929588289308285,-11.022622030352712,-11.11565577139714,-11.20868951244157,-11.301723253485997,-11.394756994530425,-11.487790735574853,-11.580824476619282,-11.67385821766371,-11.766891958708138,-11.859925699752566,-11.952959440796993,-12.045993181841423,-12.13902692288585,-12.232060663930278,-12.325094404974706,-12.418128146019134,-12.511161887063563,-12.604195628107991,-12.697229369152419,-12.790263110196847,-12.883296851241274
