9,36,6480
9,37,6539
9,38,6552
9,35,6709
9,36,6481
9,34,6506
9,35,6544
9,34,6510
9,33,6565
9,35,6485
9,34,6513
9,36,6609
9,35,6600
9,37,6551
9,37,6495
9,35,6551
9,34,6560
9,35,6500
9,38,6667
9,36,6650
