12,46,18069
12,45,18164
12,44,18205
12,43,18208
12,46,18148
12,47,18070
12,47,18151
12,50,18362
12,46,18348
12,44,18104
12,45,18126
12,43,18187
12,45,17844
12,44,18159
12,48,18193
12,44,18276
12,46,18037
12,48,18088
12,47,17884
12,46,18241
