12,47,17918
12,45,17908
12,47,18010
12,49,18192
12,45,18147
12,47,18359
12,48,17967
12,42,17927
12,48,18236
12,47,18056
12,47,18146
12,46,18241
12,42,18018
12,49,17935
12,45,17995
12,42,17924
12,46,18054
12,48,18103
12,48,18140
12,49,18185
