10,43,12982
10,44,12709
10,42,12898
10,41,12802
10,41,13073
10,42,12922
10,45,12987
10,40,12983
10,41,12902
10,43,12782
10,39,12958
10,41,13006
10,38,13027
10,43,13008
10,45,12838
10,40,12898
10,38,12910
10,43,12934
10,39,12914
10,39,12891
