7,6,6,6,6,6,6,6,6,6,6,5,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,5,8,12,16,23,27,36,49,62,72,75,80,87,96,107,114,122,132,135,145,150,156,158,164,177,181,185,191,196,212,215,219,220,221,230,232,236,241,243,243,247,248,250,260,260,260,260,260,260,262,263,264,271,274,276,277,277,277,279,279,279,279,279,279,279,280,281
7,6,6,6,6,6,6,6,6,6,6,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,11,14,15,19,23,32,38,47,51,54,63,73,86,93,111,118,121,129,136,144,157,166,173,179,187,195,204,204,210,211,223,227,232,232,237,240,243,252,252,253,257,259,261,265,265,266,267,268,268,270,273,273,273,273,274,274,274,274,274,274,274,275,275,276,277,278,278
7,6,6,6,6,6,6,6,6,6,6,6,5,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,5,12,16,22,27,35,44,48,57,65,72,77,86,97,105,118,126,130,137,144,152,163,169,175,181,188,191,193,203,204,210,213,215,225,227,231,233,236,240,248,249,253,260,260,260,260,267,267,267,269,269,273,273,274,274,277,278,278,278,279,279,279,280,280,280,280,280
7,6,6,6,6,6,6,6,6,6,6,4,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,5,7,11,12,14,15,18,27,37,43,53,59,68,78,83,91,99,106,114,131,139,144,160,169,171,173,190,198,203,203,213,214,225,226,226,230,233,234,246,247,248,250,252,253,260,260,261,263,263,263,265,265,269,271,272,275,275,276,276,276,276,276,276,278,280,280,280,280,280
7,6,6,6,6,6,6,6,6,6,6,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,3,3,5,9,12,16,20,23,24,31,40,50,66,75,86,97,104,120,127,133,146,156,159,170,178,184,191,199,205,209,211,223,223,231,231,240,243,245,245,250,250,251,260,260,263,263,263,266,274,274,274,275,275,276,276,280,280,280,280,281,281,281,281,281,281,282,284,284,284,285
7,6,6,6,6,6,6,6,6,6,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,13,17,24,30,37,46,64,70,82,84,89,103,107,112,125,129,134,144,150,154,159,169,179,190,200,203,212,214,228,230,231,232,234,243,244,245,249,250,254,263,263,267,269,269,270,270,271,272,272,273,273,274,274,274,275,277,280,280,283,283,283,283,283,284,284
7,6,6,6,6,6,6,6,6,6,6,5,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,8,13,16,22,26,38,49,61,69,74,84,89,95,102,112,123,131,137,148,158,163,169,180,186,196,201,208,210,219,219,227,229,236,237,239,246,247,250,255,255,256,257,258,258,263,263,265,265,265,268,269,273,273,273,275,275,278,279,279,280,280,281,281,281,281,281
7,6,6,6,6,6,6,6,6,6,6,6,5,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,6,9,13,20,25,31,34,39,45,57,65,76,80,99,105,111,119,129,137,150,162,169,183,186,192,195,206,212,214,215,222,222,225,226,229,232,246,247,248,249,249,251,263,263,265,269,270,270,272,273,273,275,275,276,276,276,276,280,280,280,280,282,282,282,282,282,283,283
7,6,6,6,6,6,6,6,6,6,6,4,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7,10,12,16,18,22,29,35,44,53,61,75,85,93,102,113,123,128,139,151,156,160,168,178,180,187,198,199,202,202,214,220,234,235,238,238,244,244,248,249,250,251,255,256,258,260,260,260,264,265,265,268,273,274,274,274,274,274,274,274,274,275,277,277,278,279,280,281,281
7,6,6,6,6,6,6,6,6,6,6,5,5,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,5,7,12,18,24,30,38,47,49,52,64,77,91,103,116,118,124,133,146,154,161,169,172,181,191,197,200,201,211,214,221,222,228,230,231,240,240,240,246,247,251,255,255,255,255,256,256,258,260,262,275,276,277,277,277,277,277,278,279,279,282,282,282,282,283,283,284
