7,35,5772
7,39,5795
7,35,5690
7,36,5832
7,37,5740
7,33,5621
7,40,5773
7,35,5710
7,37,5787
7,33,5636
7,35,5698
7,37,5769
7,36,5627
7,39,5704
7,33,5826
7,35,5689
7,37,5747
7,35,5746
7,40,5684
7,38,5714
