10,59,32989
10,59,33228
10,60,33156
10,61,33064
10,58,33256
10,56,32800
10,62,33197
10,60,33292
10,56,33007
10,59,33167
10,56,32898
10,59,33010
10,58,32998
10,58,32920
10,61,33074
10,57,33500
10,54,33129
10,55,32920
10,56,32921
10,61,33294
