9,47,14314
9,46,14383
9,45,14296
9,46,14283
9,45,14179
9,49,14053
9,46,14393
9,47,14259
9,47,14239
9,44,14184
9,44,14361
9,47,14252
9,45,14327
9,48,14357
9,47,14446
9,47,14436
9,47,14153
9,46,14285
9,45,14175
9,47,14380
