7,38,5771
7,35,5682
7,36,5691
7,36,5795
7,37,5718
7,35,5572
7,40,5721
7,37,5821
7,35,5724
7,36,5725
7,35,5842
7,33,5710
7,37,5855
7,36,5713
7,34,5789
7,39,5734
7,37,5745
7,33,5748
7,35,5642
7,36,5771
